,Date,Tweets
11287,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
11288,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
11289,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
11290,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
11291,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
11292,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
11293,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
11294,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
11295,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
11296,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
11297,2018-06-28 19:00,"""The 2018-19 # CAbudget makes some notable investments in the economic security of Californians. Fact via our 'first look' analysis, which highlights some of these key investments: http://bit.ly/2N6hf0s # 4pmFact # CAleg # CalWORKs # Poverty # CutPovertyCA # EndChildPovertypic.twitter.com/P8HBNhkbq2"""
11298,2018-06-28 18:57,"""Think of all the dependents # BoydBarrett will have if we get more immigrants. He can spend his days keeping them living in poverty, & they will keep him in a job as a result. everyone wins...except the migrants & our own poor people who are homeless & sick. # Immigrants # Poverty"""
11299,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11300,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11301,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
11302,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
11303,2018-06-28 19:34,"""U | # Poverty : Ending the 'closet to poverty pipeline' for LGBTQ youth - June is a festive month for many people… https://goo.gl/fb/AXxrRE"""
11304,2018-06-28 19:34,"""U | # Poverty : Donald Trump's Poverty Denial - In a recent rebuke to a United Nations report on American poverty… https://goo.gl/fb/qbb1aA"""
11305,2018-06-28 19:34,"""U | # Poverty : Why Are Americans Adopting Fewer Foreign Children? - Ben Christopher, at the data visualization… https://goo.gl/fb/TZF2Qk"""
11306,2018-06-28 19:30,"""Katherine Fulton On The Future Of # Philanthropy http://dld.bz/kZGt # women # inspiration # TED # poverty # innovation # TEDxWomen"""
11307,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
11308,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
11309,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
11310,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
11311,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
11312,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
11313,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
11314,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
11315,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
11316,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
11317,2018-06-28 19:00,"""The 2018-19 # CAbudget makes some notable investments in the economic security of Californians. Fact via our 'first look' analysis, which highlights some of these key investments: http://bit.ly/2N6hf0s # 4pmFact # CAleg # CalWORKs # Poverty # CutPovertyCA # EndChildPovertypic.twitter.com/P8HBNhkbq2"""
11318,2018-06-28 18:57,"""Think of all the dependents # BoydBarrett will have if we get more immigrants. He can spend his days keeping them living in poverty, & they will keep him in a job as a result. everyone wins...except the migrants & our own poor people who are homeless & sick. # Immigrants # Poverty"""
11319,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11320,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11321,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
11322,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
11323,2018-06-28 19:34,"""U | # Poverty : Ending the 'closet to poverty pipeline' for LGBTQ youth - June is a festive month for many people… https://goo.gl/fb/AXxrRE"""
11324,2018-06-28 19:34,"""U | # Poverty : Donald Trump's Poverty Denial - In a recent rebuke to a United Nations report on American poverty… https://goo.gl/fb/qbb1aA"""
11325,2018-06-28 19:34,"""U | # Poverty : Why Are Americans Adopting Fewer Foreign Children? - Ben Christopher, at the data visualization… https://goo.gl/fb/TZF2Qk"""
11326,2018-06-28 19:30,"""Katherine Fulton On The Future Of # Philanthropy http://dld.bz/kZGt # women # inspiration # TED # poverty # innovation # TEDxWomen"""
11327,2018-06-28 19:28,"""It's been one day since I received my final university results, and I have already had letters for both council tax and my student loan repayments...and I almost guarantee that my debt is bigger than yours! # poverty"""
11328,2018-06-28 19:25,"""Varieties of # poverty: # happy people know # wealth is neither money or possessions ( # consumerism). It's knowing where we are. The only difference between Heaven and Hell ( # paradise and purgatory) is the # wholeness gained through # consciousness"
11329,2018-06-28 19:21,"""Brexit Lavatory politics https://youtu.be/4ZRcjrW7MXU # theresamay # brexit # brexitxhambles # universalcredit # brexshit # torybrexshit # poverty # pips # esa # hammond # corbyn 80"""
11330,2018-06-28 19:20,"""# Nigeria overtakes # India in extreme # Poverty https://edition.cnn.com/2018/06/26/africa/nigeria-overtakes-india-extreme-poverty-intl/index.html …"""
11331,2018-06-28 19:20,""". @ UniteThePoor calls for @ UN hearing on # poverty: https://wp.me/p7prle-2BK # TalkPoverty"""
11332,2018-06-28 19:16,"""Sports taught me to challenge myself. How to be a team player. Youth programs should focus on price & inclusion. Kids wouldn't be shooting schools up. Playing video games or entertaining yourself with television doesn't relieve everyday stress & anxiety. # HopeSolo # poverty"""
11333,2018-06-28 19:13,"""Mi comfort circle is my personnal hell. # criticalthinking # Sociedad # society # pobreza # poverty # Homelesspic.twitter.com/FOwIQqFhtr"""
11334,2018-06-28 19:12,"""JRM on # bbctw angling for a # NoDeal # Brexit. # Somerset # capital Management safely ensconced in # Eire then. How absolutely lovely, what? what? # lying # cheating # greedy # poverty # homelessness # death # ToriesOut # bbcqt # bbcaq"""
11335,2018-06-28 19:09,"""Seminar for the Multidimensional Aspects of # Poverty happening right now in # NYC!pic.twitter.com/qWPOlUjUua"""
11336,2018-06-28 19:01,"""Those that do not know what’s really going on in # Venezuela are IGNORANTS, just take a look at # Nicaragua NOW & let’s NOT forget # Cuba # Socialism # Communism KILLS! # FreeIsNotFree # Lies # Poverty & # MassImmigration are the REAL FACES behind all these # LiberalAgenda"""
11337,2018-06-28 19:00,"""The 2018-19 # CAbudget makes some notable investments in the economic security of Californians. Fact via our 'first look' analysis, which highlights some of these key investments: http://bit.ly/2N6hf0s # 4pmFact # CAleg # CalWORKs # Poverty # CutPovertyCA # EndChildPovertypic.twitter.com/P8HBNhkbq2"""
11338,2018-06-28 18:57,"""Think of all the dependents # BoydBarrett will have if we get more immigrants. He can spend his days keeping them living in poverty, & they will keep him in a job as a result. everyone wins...except the migrants & our own poor people who are homeless & sick. # Immigrants # Poverty"""
11339,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11340,2018-06-28 18:49,"""# DollarStores are thriving – but are they ripping off poor people? https://www.theguardian.com/us-news/2018/jun/28/dollar-store-ripping-people-off-poverty-inequality … # Poverty # Inequality # FamilyDollar # DollarTree # FoodSecurity # Supermarkets"""
11341,2018-06-28 19:58,"""Watched a moving story on # PBS abt building homes by # Auburn Rural Project for ppl trapped in # poverty Architect students build them. # cool"""
11342,2018-06-28 19:35,"""With all the # zero # hours # contract workers considering a move abroad like these # brave # Tories, who will drive our taxis/deliver parcels/staff hotels/restaurants/look after sick & elderly, etc? # Brexit # BrexitShambles # lying # cheating # poverty # death # ToriesOut # bbcqt # bbctwhttps://twitter.com/DavidLammy/status/1011526704064598016 …"""
